2025-05-25 10:08:44 root         INFO     Starting GetRecords Consumer
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': '3193995c-077b-4941-9405-2faa8c79c820', 'customer_number': 169, 'city': 'Nashua', 'country': 'USA', 'credit_limit': -14504, 'browse_history': [{'product_code': 'S18_1097', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 185395), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 16, 'total_different_products': 2}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157630406815818434082913444025610534930 to Shard shardId-000000000001


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': '5e7b9e26-cdd0-4739-bd69-54f899584375', 'customer_number': 332, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 15081, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154386076272733185737119420645410
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': '5e7b9e26-cdd0-4739-bd69-54f899584375', 'customer_number': 332, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 15081, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3371', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 217279), 'overall_product_quantity': 4, 'overall_in_shopping_cart': 2, 'total_different_products': 2}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157642343639127825921463760770201288722 to Shard shardId-000000000001


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': 'fe056c31-8fba-4a8e-8b5f-0914fe2e2dbe', 'customer_number': 297, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 111751, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_1099', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154391875489889877115125912043554
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': 'fe056c31-8fba-4a8e-8b5f-0914fe2e2dbe', 'customer_number': 297, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 111751, 'browse_history': [{'product_code': 'S700_4002', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_1099', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 244224), 'overall_product_quantity': 22, 'overall_in_shopping_cart': 13, 'total_different_products': 5}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157630406815823269786191902542309359634 to Shard shardId-000000000001


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': '5f5c3a4a-2775-4a99-afb1-eb435d49bcc9', 'customer_number': 493, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 50253, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744685101738110352385589061026316338
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': '5f5c3a4a-2775-4a99-afb1-eb435d49bcc9', 'customer_number': 493, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 50253, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 372564), 'overall_product_quantity': 10, 'overall_in_shopping_cart': 10, 'total_different_products': 1}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157642343639323671904241330696503689234 to Shard shardId-000000000001


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': 'b4c0e876-48c3-4392-b400-8b2c8ba27006', 'customer_number': 479, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 121226, 'browse_history': [{'product_code': 'S18_4933', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2949', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_2840', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744685105396319882539458455515693106
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': 'b4c0e876-48c3-4392-b400-8b2c8ba27006', 'customer_number': 479, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 121226, 'browse_history': [{'product_code': 'S18_4933', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_2949', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S18_1367', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S24_2840', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 399104), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 26, 'total_different_products': 5}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157630406815837776896027278092405833746 to Shard shardId-000000000001


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': '08be57bd-9511-447f-aa36-18990fbf677f', 'customer_number': 149, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 83206, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744685106767241761982448558107787314
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': '08be57bd-9511-447f-aa36-18990fbf677f', 'customer_number': 149, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 83206, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 424867), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157642343639353895049731696425871343634 to Shard shardId-000000000001


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': '74df296a-c5ff-4c8a-8566-83405e869f7e', 'customer_number': 421, 'city': 'San Francisco', 'country': 'USA', 'credit_limit': 90339, 'browse_history': [{'product_code': 'S24_4048', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685112345225493684349494347431986
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': '74df296a-c5ff-4c8a-8566-83405e869f7e', 'customer_number': 421, 'city': 'San Francisco', 'country': 'USA', 'credit_limit': 90339, 'browse_history': [{'product_code': 'S24_4048', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S32_3207', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_4668', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_2319', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 451356), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 6, 'total_different_products': 4}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157630406815840194747666507350755246098 to Shard shardId-000000000001


2025-05-25 10:09:48 root         INFO     Read User Session {'session_id': '3e1c7bab-5e01-416e-b124-7ffddee9aed2', 'customer_number': 473, 'city': 'Allentown', 'country': 'USA', 'credit_limit': 95386, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S24_1785', 'quantity': '2', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685116346769956608773437014409266
2025-05-25 10:09:48 root         INFO     Processed User Session {'session_id': '3e1c7bab-5e01-416e-b124-7ffddee9aed2', 'customer_number': 473, 'city': 'Allentown', 'country': 'USA', 'credit_limit': 95386, 'browse_history': [{'product_code': 'S32_2206', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S24_1785', 'quantity': '2', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 48, 478188), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 3, 'total_different_products': 4}
2025-05-25 10:09:48 root         INFO     Produced record 49663623045546746157630406815843821525125351238279364626 to Shard shardId-000000000001


2025-05-25 10:09:50 root         INFO     Read User Session {'session_id': '944bc985-3cc4-4cb3-81f2-89e963df62bb', 'customer_number': 116, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 57626, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49663622084629936298149093136714067234081978651481473026
2025-05-25 10:09:50 root         INFO     Processed User Session {'session_id': '944bc985-3cc4-4cb3-81f2-89e963df62bb', 'customer_number': 116, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 57626, 'browse_history': [{'product_code': 'S24_2972', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 50, 564378), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-05-25 10:09:50 root         INFO     Produced record 49663623045524445412443813019622739068591917172369915906 to Shard shardId-000000000000


2025-05-25 10:09:50 root         INFO     Read User Session {'session_id': '5f082930-f3c6-4216-a276-85817c8515b7', 'customer_number': 285, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 99392, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3782', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3685', 'quantity': '2', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49663622084629936298149093142218306490787387276783517698
2025-05-25 10:09:50 root         INFO     Processed User Session {'session_id': '5f082930-f3c6-4216-a276-85817c8515b7', 'customer_number': 285, 'city': 'Montréal', 'country': 'Canada', 'credit_limit': 99392, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3782', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3685', 'quantity': '2', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 50, 591231), 'overall_product_quantity': 7, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-05-25 10:09:50 root         INFO     Produced record 49663623045524445412443813019649335436623439014213451778 to Shard shardId-000000000000


2025-05-25 10:09:50 root         INFO     Read User Session {'session_id': '6590ff5e-8e74-47a5-8ea8-85833e2e96ca', 'customer_number': 245, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 65493, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_2972', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49663622084629936298149093144063127291519311878421479426
2025-05-25 10:09:50 root         INFO     Processed User Session {'session_id': '6590ff5e-8e74-47a5-8ea8-85833e2e96ca', 'customer_number': 245, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 65493, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S24_2972', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_3482', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S10_1949', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 50, 616183), 'overall_product_quantity': 25, 'overall_in_shopping_cart': 9, 'total_different_products': 5}
2025-05-25 10:09:50 root         INFO     Produced record 49663623045524445412431876192820760537174936742053019650 to Shard shardId-000000000000


2025-05-25 10:09:50 root         INFO     Read User Session {'session_id': 'ae5d86e8-9b89-42c6-bb4d-bf486ed050c3', 'customer_number': 437, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 81514, 'browse_history': [{'product_code': 'S18_1129', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49663622084629936298149093179959761653336500704615858178
2025-05-25 10:09:50 root         INFO     Processed User Session {'session_id': 'ae5d86e8-9b89-42c6-bb4d-bf486ed050c3', 'customer_number': 437, 'city': 'Burbank', 'country': 'USA', 'credit_limit': 81514, 'browse_history': [{'product_code': 'S18_1129', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 50, 641739), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-05-25 10:09:50 root         INFO     Produced record 49663623045524445412431876192824387314633780629577138178 to Shard shardId-000000000000


2025-05-25 10:09:50 root         INFO     Read User Session {'session_id': '34c8702d-c605-45b3-8224-e97f3476be2a', 'customer_number': 172, 'city': 'Toulouse', 'country': 'France', 'credit_limit': 61346, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49663622084652237043347623850107960015684785367985160210
2025-05-25 10:09:50 root         INFO     Processed User Session {'session_id': '34c8702d-c605-45b3-8224-e97f3476be2a', 'customer_number': 172, 'city': 'Toulouse', 'country': 'France', 'credit_limit': 61346, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 9, 50, 741191), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
